frame.number,frame.time_relative,ip.src,ip.dst,ip.proto,frame.len
"466","33.380000000","122.13.172.153","10.8.0.2","17","364"
"467","33.389000000","10.8.0.2","122.13.172.153","17","120"
"468","33.461000000","10.8.0.2","122.13.172.153","17","96"
"469","33.462000000","122.13.172.153","10.8.0.2","17","306"
"470","33.537000000","122.13.172.153","10.8.0.2","17","251"
"471","33.543000000","10.8.0.2","122.13.172.153","17","118"
"472","33.544000000","10.8.0.2","122.13.172.153","17","406"
"473","33.554000000","122.13.172.153","10.8.0.2","17","55"
"474","33.615000000","122.13.172.153","10.8.0.2","17","213"
"475","33.624000000","10.8.0.2","122.13.172.153","17","120"
"476","33.693000000","122.13.172.153","10.8.0.2","17","203"
"477","33.707000000","10.8.0.2","122.13.172.153","17","113"
"478","33.774000000","122.13.172.153","10.8.0.2","17","193"
"479","33.781000000","10.8.0.2","122.13.172.153","17","101"
"480","33.860000000","10.8.0.2","122.13.172.153","17","120"
"481","33.861000000","122.13.172.153","10.8.0.2","17","186"
"482","33.936000000","10.8.0.2","122.13.172.153","17","96"
"483","33.947000000","122.13.172.153","10.8.0.2","17","213"
"484","34.018000000","122.13.172.153","10.8.0.2","17","157"
"485","34.021000000","10.8.0.2","122.13.172.153","17","125"
"486","34.093000000","10.8.0.2","122.13.172.153","17","96"
"487","34.095000000","122.13.172.153","10.8.0.2","17","172"
"488","34.182000000","10.8.0.2","122.13.172.153","17","120"
"489","34.183000000","122.13.172.153","10.8.0.2","17","201"
"490","34.255000000","122.13.172.153","10.8.0.2","17","153"
"491","34.261000000","10.8.0.2","122.13.172.153","17","118"
"492","34.337000000","10.8.0.2","122.13.172.153","17","96"
"493","34.344000000","122.13.172.153","10.8.0.2","17","195"
"494","34.414000000","122.13.172.153","10.8.0.2","17","162"
"495","34.422000000","10.8.0.2","122.13.172.153","17","120"
"496","34.504000000","122.13.172.153","10.8.0.2","17","328"
"497","34.507000000","10.8.0.2","122.13.172.153","17","118"
"498","34.581000000","122.13.172.153","10.8.0.2","17","376"
"499","34.584000000","10.8.0.2","122.13.172.153","17","103"
"500","34.657000000","122.13.172.153","10.8.0.2","17","360"
"501","34.660000000","10.8.0.2","122.13.172.153","17","113"
"502","34.734000000","122.13.172.153","10.8.0.2","17","314"
"503","34.742000000","10.8.0.2","122.13.172.153","17","118"
"504","34.817000000","122.13.172.153","10.8.0.2","17","329"
"505","34.820000000","10.8.0.2","122.13.172.153","17","103"
"506","34.899000000","122.13.172.153","10.8.0.2","17","304"
"507","34.902000000","10.8.0.2","122.13.172.153","17","113"
"508","34.974000000","122.13.172.153","10.8.0.2","17","327"
"509","34.976000000","10.8.0.2","122.13.172.153","17","101"
"510","35.060000000","122.13.172.153","10.8.0.2","17","343"
"511","35.062000000","10.8.0.2","122.13.172.153","17","120"
"512","35.134000000","122.13.172.153","10.8.0.2","17","269"
"513","35.140000000","10.8.0.2","122.13.172.153","17","96"
"514","35.219000000","10.8.0.2","122.13.172.153","17","118"
"515","35.223000000","122.13.172.153","10.8.0.2","17","320"
"516","35.303000000","122.13.172.153","10.8.0.2","17","326"
"517","35.308000000","10.8.0.2","122.13.172.153","17","120"
"518","35.373000000","122.13.172.153","10.8.0.2","17","337"
"519","35.381000000","10.8.0.2","122.13.172.153","17","96"
"520","35.461000000","122.13.172.153","10.8.0.2","17","314"
"521","35.462000000","10.8.0.2","122.13.172.153","17","118"
"522","35.517000000","10.8.0.2","183.236.60.120","6","114"
"523","35.527000000","183.236.60.120","10.8.0.2","6","114"
"524","35.528000000","10.8.0.2","183.236.60.120","6","68"
"525","35.535000000","122.13.172.153","10.8.0.2","17","291"
"526","35.540000000","10.8.0.2","122.13.172.153","17","103"
"527","35.560000000","10.8.0.2","122.13.172.153","17","406"
"528","35.571000000","122.13.172.153","10.8.0.2","17","55"
"529","35.621000000","10.8.0.2","122.13.172.153","17","113"
"530","35.624000000","122.13.172.153","10.8.0.2","17","318"
"531","35.701000000","10.8.0.2","122.13.172.153","17","125"
"532","35.704000000","122.13.172.153","10.8.0.2","17","322"
"533","35.782000000","122.13.172.153","10.8.0.2","17","303"
"534","35.785000000","10.8.0.2","122.13.172.153","17","113"
"535","35.854000000","122.13.172.153","10.8.0.2","17","325"
"536","35.862000000","10.8.0.2","122.13.172.153","17","103"
"537","35.932000000","122.13.172.153","10.8.0.2","17","348"
"538","35.934000000","10.8.0.2","122.13.172.153","17","118"
"539","36.017000000","122.13.172.153","10.8.0.2","17","362"
"540","36.027000000","10.8.0.2","122.13.172.153","17","120"
"541","36.098000000","122.13.172.153","10.8.0.2","17","349"
"542","36.102000000","10.8.0.2","122.13.172.153","17","96"
"543","36.174000000","122.13.172.153","10.8.0.2","17","297"
"544","36.179000000","10.8.0.2","122.13.172.153","17","118"
"545","36.264000000","122.13.172.153","10.8.0.2","17","327"
"546","36.268000000","10.8.0.2","122.13.172.153","17","120"
"547","36.337000000","10.8.0.2","122.13.172.153","17","96"
"548","36.338000000","122.13.172.153","10.8.0.2","17","336"
"549","36.424000000","10.8.0.2","122.13.172.153","17","118"
"550","36.424000000","122.13.172.153","10.8.0.2","17","356"
"551","36.498000000","122.13.172.153","10.8.0.2","17","302"
"552","36.502000000","10.8.0.2","122.13.172.153","17","120"
"553","36.575000000","122.13.172.153","10.8.0.2","17","323"
"554","36.580000000","10.8.0.2","122.13.172.153","17","96"
"555","36.653000000","122.13.172.153","10.8.0.2","17","300"
"556","36.661000000","10.8.0.2","122.13.172.153","17","118"
"557","36.744000000","122.13.172.153","10.8.0.2","17","336"
"558","36.752000000","10.8.0.2","122.13.172.153","17","120"
"559","36.819000000","10.8.0.2","122.13.172.153","17","96"
"560","36.820000000","122.13.172.153","10.8.0.2","17","272"
"561","36.897000000","122.13.172.153","10.8.0.2","17","224"
"562","36.900000000","10.8.0.2","122.13.172.153","17","118"
"563","36.980000000","10.8.0.2","122.13.172.153","17","103"
"564","36.982000000","122.13.172.153","10.8.0.2","17","210"
"565","37.065000000","122.13.172.153","10.8.0.2","17","203"
"566","37.069000000","10.8.0.2","122.13.172.153","17","113"
"567","37.133000000","122.13.172.153","10.8.0.2","17","168"
"568","37.141000000","10.8.0.2","122.13.172.153","17","108"
"569","37.214000000","122.13.172.153","10.8.0.2","17","184"
"570","37.221000000","10.8.0.2","122.13.172.153","17","113"
"571","37.302000000","10.8.0.2","122.13.172.153","17","120"
"572","37.304000000","122.13.172.153","10.8.0.2","17","177"
"573","37.380000000","10.8.0.2","122.13.172.153","17","101"
"574","37.383000000","122.13.172.153","10.8.0.2","17","162"
"575","37.456000000","10.8.0.2","122.13.172.153","17","113"
"576","37.463000000","122.13.172.153","10.8.0.2","17","165"
"577","37.540000000","122.13.172.153","10.8.0.2","17","166"
"578","37.550000000","10.8.0.2","122.13.172.153","17","120"
"579","37.566000000","10.8.0.2","122.13.172.153","17","406"
"580","37.574000000","122.13.172.153","10.8.0.2","17","55"
"581","37.619000000","122.13.172.153","10.8.0.2","17","153"
"582","37.622000000","10.8.0.2","122.13.172.153","17","101"
"583","37.693000000","122.13.172.153","10.8.0.2","17","196"
"584","37.702000000","10.8.0.2","122.13.172.153","17","113"
"585","37.779000000","122.13.172.153","10.8.0.2","17","198"
"586","37.779000000","10.8.0.2","122.13.172.153","17","103"
"587","37.853000000","122.13.172.153","10.8.0.2","17","151"
"588","37.862000000","10.8.0.2","122.13.172.153","17","118"
"589","37.863000000","54.235.112.218","10.8.0.2","6","99"
"590","37.864000000","10.8.0.2","54.235.112.218","6","68"
"591","37.939000000","122.13.172.153","10.8.0.2","17","191"
"592","37.944000000","10.8.0.2","122.13.172.153","17","120"
"593","38.014000000","122.13.172.153","10.8.0.2","17","203"
"594","38.021000000","10.8.0.2","122.13.172.153","17","96"
"595","38.103000000","122.13.172.153","10.8.0.2","17","173"
"596","38.109000000","10.8.0.2","122.13.172.153","17","125"
"597","38.178000000","10.8.0.2","122.13.172.153","17","96"
"598","38.178000000","122.13.172.153","10.8.0.2","17","161"
"599","38.262000000","122.13.172.153","10.8.0.2","17","191"
"600","38.268000000","10.8.0.2","122.13.172.153","17","120"
"601","38.338000000","122.13.172.153","10.8.0.2","17","150"
"602","38.341000000","10.8.0.2","122.13.172.153","17","101"
"603","38.417000000","122.13.172.153","10.8.0.2","17","188"
"604","38.418000000","10.8.0.2","122.13.172.153","17","113"
"605","38.504000000","122.13.172.153","10.8.0.2","17","182"
"606","38.505000000","10.8.0.2","122.13.172.153","17","120"
"607","38.573000000","122.13.172.153","10.8.0.2","17","166"
"608","38.577000000","10.8.0.2","122.13.172.153","17","101"
"609","38.653000000","122.13.172.153","10.8.0.2","17","167"
"610","38.656000000","10.8.0.2","122.13.172.153","17","113"
"611","38.734000000","10.8.0.2","122.13.172.153","17","103"
"612","38.739000000","122.13.172.153","10.8.0.2","17","162"
"613","38.816000000","122.13.172.153","10.8.0.2","17","181"
"614","38.821000000","10.8.0.2","122.13.172.153","17","118"
"615","38.893000000","10.8.0.2","122.13.172.153","17","103"
"616","38.902000000","122.13.172.153","10.8.0.2","17","195"
"617","38.977000000","10.8.0.2","122.13.172.153","17","113"
"618","38.981000000","122.13.172.153","10.8.0.2","17","180"
"619","39.058000000","10.8.0.2","122.13.172.153","17","125"
"620","39.059000000","122.13.172.153","10.8.0.2","17","180"
"621","39.140000000","10.8.0.2","122.13.172.153","17","113"
"622","39.141000000","122.13.172.153","10.8.0.2","17","202"
"623","39.223000000","10.8.0.2","122.13.172.153","17","120"
"624","39.224000000","122.13.172.153","10.8.0.2","17","199"
"625","39.293000000","122.13.172.153","10.8.0.2","17","183"
"626","39.301000000","10.8.0.2","122.13.172.153","17","118"
"627","39.375000000","122.13.172.153","10.8.0.2","17","207"
"628","39.383000000","10.8.0.2","122.13.172.153","17","120"
"629","39.459000000","10.8.0.2","122.13.172.153","17","96"
"630","39.460000000","122.13.172.153","10.8.0.2","17","206"
"631","39.543000000","122.13.172.153","10.8.0.2","17","187"
"632","39.547000000","10.8.0.2","122.13.172.153","17","125"
"633","39.577000000","10.8.0.2","122.13.172.153","17","406"
"634","39.586000000","122.13.172.153","10.8.0.2","17","55"
"635","39.617000000","122.13.172.153","10.8.0.2","17","171"
"636","39.620000000","10.8.0.2","122.13.172.153","17","96"
"637","39.704000000","122.13.172.153","10.8.0.2","17","199"
"638","39.704000000","10.8.0.2","122.13.172.153","17","113"
"639","39.783000000","122.13.172.153","10.8.0.2","17","198"
"640","39.788000000","10.8.0.2","122.13.172.153","17","125"
"641","39.858000000","10.8.0.2","122.13.172.153","17","96"
"642","39.858000000","122.13.172.153","10.8.0.2","17","186"
"643","39.939000000","122.13.172.153","10.8.0.2","17","195"
"644","39.947000000","10.8.0.2","122.13.172.153","17","113"
"645","40.017000000","122.13.172.153","10.8.0.2","17","165"
"646","40.021000000","10.8.0.2","122.13.172.153","17","108"
"647","40.100000000","10.8.0.2","122.13.172.153","17","113"
"648","40.102000000","122.13.172.153","10.8.0.2","17","184"
"649","40.184000000","10.8.0.2","122.13.172.153","17","120"
"650","40.185000000","122.13.172.153","10.8.0.2","17","176"
"651","40.256000000","122.13.172.153","10.8.0.2","17","165"
"652","40.259000000","10.8.0.2","122.13.172.153","17","101"
"653","40.344000000","10.8.0.2","122.13.172.153","17","113"
"654","40.345000000","122.13.172.153","10.8.0.2","17","212"
"655","40.414000000","122.13.172.153","10.8.0.2","17","166"
"656","40.415000000","10.8.0.2","122.13.172.153","17","103"
"657","40.500000000","122.13.172.153","10.8.0.2","17","195"
"658","40.504000000","10.8.0.2","122.13.172.153","17","118"
"659","40.517000000","10.8.0.2","183.236.60.120","6","114"
"660","40.525000000","183.236.60.120","10.8.0.2","6","114"
"661","40.527000000","10.8.0.2","183.236.60.120","6","68"
"662","40.573000000","10.8.0.2","122.13.172.153","17","96"
"663","40.576000000","122.13.172.153","10.8.0.2","17","208"
"664","40.654000000","122.13.172.153","10.8.0.2","17","234"
"665","40.663000000","10.8.0.2","122.13.172.153","17","145"
"666","40.741000000","10.8.0.2","122.13.172.153","17","126"
"667","40.744000000","122.13.172.153","10.8.0.2","17","216"
"668","40.818000000","10.8.0.2","122.13.172.153","17","113"
"669","40.824000000","122.13.172.153","10.8.0.2","17","221"
"670","40.900000000","122.13.172.153","10.8.0.2","17","198"
"671","40.903000000","10.8.0.2","122.13.172.153","17","120"
"672","40.977000000","122.13.172.153","10.8.0.2","17","188"
"673","40.978000000","10.8.0.2","122.13.172.153","17","101"
"674","41.001000000","103.97.83.153","10.8.0.2","6","340"
"675","41.003000000","10.8.0.2","103.97.83.153","6","68"
"676","41.011000000","10.8.0.2","103.97.83.153","6","132"
"677","41.047000000","103.97.83.153","10.8.0.2","6","68"
"678","41.064000000","122.13.172.153","10.8.0.2","17","187"
"679","41.068000000","10.8.0.2","122.13.172.153","17","120"
"680","41.139000000","122.13.172.153","10.8.0.2","17","176"
"681","41.140000000","10.8.0.2","122.13.172.153","17","96"
"682","41.213000000","122.13.172.153","10.8.0.2","17","184"
"683","41.219000000","10.8.0.2","122.13.172.153","17","118"
"684","41.300000000","122.13.172.153","10.8.0.2","17","198"
"685","41.307000000","10.8.0.2","122.13.172.153","17","120"
"686","41.378000000","122.13.172.153","10.8.0.2","17","186"
"687","41.386000000","10.8.0.2","122.13.172.153","17","96"
"688","41.462000000","122.13.172.153","10.8.0.2","17","205"
"689","41.463000000","10.8.0.2","122.13.172.153","17","118"
"690","41.534000000","122.13.172.153","10.8.0.2","17","298"
"691","41.541000000","10.8.0.2","122.13.172.153","17","103"
"692","41.584000000","10.8.0.2","122.13.172.153","17","406"
"693","41.596000000","122.13.172.153","10.8.0.2","17","55"
"694","41.616000000","122.13.172.153","10.8.0.2","17","363"
"695","41.625000000","10.8.0.2","122.13.172.153","17","113"
"696","41.693000000","122.13.172.153","10.8.0.2","17","285"
"697","41.698000000","10.8.0.2","122.13.172.153","17","101"
"698","41.779000000","10.8.0.2","122.13.172.153","17","120"
"699","41.783000000","122.13.172.153","10.8.0.2","17","310"
"700","41.864000000","122.13.172.153","10.8.0.2","17","348"
"701","41.864000000","10.8.0.2","122.13.172.153","17","113"
"702","41.937000000","10.8.0.2","122.13.172.153","17","101"
"703","41.945000000","122.13.172.153","10.8.0.2","17","315"
"704","42.021000000","122.13.172.153","10.8.0.2","17","267"
"705","42.023000000","10.8.0.2","122.13.172.153","17","120"
"706","42.095000000","122.13.172.153","10.8.0.2","17","402"
"707","42.106000000","10.8.0.2","122.13.172.153","17","113"
"708","42.177000000","122.13.172.153","10.8.0.2","17","328"
"709","42.184000000","10.8.0.2","122.13.172.153","17","108"
"710","42.254000000","122.13.172.153","10.8.0.2","17","309"
"711","42.259000000","10.8.0.2","122.13.172.153","17","113"
"712","42.338000000","10.8.0.2","122.13.172.153","17","113"
"713","42.342000000","122.13.172.153","10.8.0.2","17","324"
"714","42.422000000","122.13.172.153","10.8.0.2","17","337"
"715","42.424000000","10.8.0.2","122.13.172.153","17","125"
"716","42.499000000","122.13.172.153","10.8.0.2","17","281"
"717","42.500000000","10.8.0.2","122.13.172.153","17","96"
"718","42.584000000","122.13.172.153","10.8.0.2","17","350"
"719","42.589000000","10.8.0.2","122.13.172.153","17","120"
"720","42.659000000","122.13.172.153","10.8.0.2","17","330"
"721","42.662000000","10.8.0.2","122.13.172.153","17","101"
"722","42.733000000","122.13.172.153","10.8.0.2","17","343"
"723","42.743000000","10.8.0.2","122.13.172.153","17","113"
"724","42.815000000","10.8.0.2","122.13.172.153","17","103"
"725","42.817000000","122.13.172.153","10.8.0.2","17","289"
"726","42.868000000","54.235.112.218","10.8.0.2","6","68"
"727","42.895000000","122.13.172.153","10.8.0.2","17","299"
"728","42.900000000","10.8.0.2","122.13.172.153","17","118"
"729","42.906000000","10.8.0.2","54.235.112.218","6","68"
"730","42.981000000","122.13.172.153","10.8.0.2","17","339"
"731","42.986000000","10.8.0.2","122.13.172.153","17","120"
"732","43.058000000","122.13.172.153","10.8.0.2","17","309"
"733","43.061000000","10.8.0.2","122.13.172.153","17","96"
"734","43.143000000","122.13.172.153","10.8.0.2","17","333"
"735","43.145000000","10.8.0.2","122.13.172.153","17","118"
"736","43.216000000","10.8.0.2","122.13.172.153","17","103"
"737","43.216000000","122.13.172.153","10.8.0.2","17","294"
"738","43.298000000","122.13.172.153","10.8.0.2","17","312"
"739","43.302000000","10.8.0.2","122.13.172.153","17","113"
"740","43.373000000","122.13.172.153","10.8.0.2","17","352"
"741","43.377000000","10.8.0.2","122.13.172.153","17","108"
"742","43.467000000","10.8.0.2","122.13.172.153","17","113"
"743","43.468000000","122.13.172.153","10.8.0.2","17","329"
"744","43.541000000","10.8.0.2","122.13.172.153","17","103"
"745","43.545000000","122.13.172.153","10.8.0.2","17","263"
"746","43.593000000","10.8.0.2","122.13.172.153","17","406"
"747","43.603000000","122.13.172.153","10.8.0.2","17","55"
"748","43.620000000","10.8.0.2","122.13.172.153","17","118"
"749","43.622000000","122.13.172.153","10.8.0.2","17","234"
"750","43.698000000","10.8.0.2","122.13.172.153","17","96"
"751","43.698000000","122.13.172.153","10.8.0.2","17","188"
"752","43.781000000","122.13.172.153","10.8.0.2","17","189"
"753","43.784000000","10.8.0.2","122.13.172.153","17","120"
"754","43.854000000","122.13.172.153","10.8.0.2","17","139"
"755","43.860000000","10.8.0.2","122.13.172.153","17","101"
"756","43.941000000","122.13.172.153","10.8.0.2","17","202"
"757","43.944000000","10.8.0.2","122.13.172.153","17","120"
