frame.number,frame.time_relative,ip.src,ip.dst,ip.proto,frame.len
"10810","142.850590594","185.161.188.63","10.10.153.2","17","1059"
"10811","142.867534858","185.161.188.63","10.10.153.2","17","680"
"10812","142.887141883","10.10.153.2","185.161.188.63","17","241"
"10813","142.902599747","185.161.188.63","10.10.153.2","17","194"
"10814","142.906578723","10.10.153.2","185.161.188.63","17","349"
"10815","142.919539051","185.161.188.63","10.10.153.2","17","583"
"10816","142.958844159","10.10.153.2","185.161.188.63","17","171"
"10817","142.976924819","185.161.188.63","10.10.153.2","17","176"
"10818","142.977521564","185.161.188.63","10.10.153.2","17","640"
"10819","143.012366917","185.161.188.63","10.10.153.2","17","53"
"10820","143.014299573","10.10.153.2","185.161.188.63","17","860"
"10821","143.038296245","10.10.153.2","185.161.188.63","17","184"
"10822","143.056416325","185.161.188.63","10.10.153.2","17","214"
"10823","143.057562017","185.161.188.63","10.10.153.2","17","1059"
"10824","143.057574836","185.161.188.63","10.10.153.2","17","441"
"10825","143.121560998","185.161.188.63","10.10.153.2","17","1059"
"10826","143.121572123","185.161.188.63","10.10.153.2","17","1059"
"10827","143.121747142","185.161.188.63","10.10.153.2","17","1059"
"10828","143.122575105","185.161.188.63","10.10.153.2","17","1059"
"10829","143.122620108","10.10.153.2","185.161.188.63","17","175"
"10830","143.135417166","185.161.188.63","10.10.153.2","17","190"
"10831","143.135427817","185.161.188.63","10.10.153.2","17","362"
"10832","143.178588446","185.161.188.63","10.10.153.2","17","1059"
"10833","143.178599057","185.161.188.63","10.10.153.2","17","162"
"10834","143.194511017","10.10.153.2","185.161.188.63","17","200"
"10835","143.224071809","185.161.188.63","10.10.153.2","17","191"
"10836","143.259578174","185.161.188.63","10.10.153.2","17","1059"
"10837","143.259589126","185.161.188.63","10.10.153.2","17","1059"
"10838","143.259892410","185.161.188.63","10.10.153.2","17","1059"
"10839","143.259903089","185.161.188.63","10.10.153.2","17","422"
"10840","143.284854598","10.10.153.2","185.161.188.63","17","226"
"10841","143.284872781","10.10.153.2","185.161.188.63","17","1038"
"10842","143.301682197","185.161.188.63","10.10.153.2","17","176"
"10843","143.317488440","185.161.188.63","10.10.153.2","17","1076"
"10844","143.317499257","185.161.188.63","10.10.153.2","17","61"
"10845","143.366625354","10.10.153.2","185.161.188.63","17","209"
"10846","143.385406603","185.161.188.63","10.10.153.2","17","187"
"10847","143.385581420","185.161.188.63","10.10.153.2","17","1056"
"10848","143.430331561","10.10.153.2","185.161.188.63","17","185"
"10849","143.451578879","185.161.188.63","10.10.153.2","17","1076"
"10850","143.452020357","185.161.188.63","10.10.153.2","17","1059"
"10851","143.452568038","185.161.188.63","10.10.153.2","17","1059"
"10852","143.452578782","185.161.188.63","10.10.153.2","17","286"
"10853","143.459405190","185.161.188.63","10.10.153.2","17","182"
"10854","143.504566155","185.161.188.63","10.10.153.2","17","1059"
"10855","143.504577077","185.161.188.63","10.10.153.2","17","211"
"10856","143.507905513","10.10.153.2","185.161.188.63","17","217"
"10857","143.534767431","185.161.188.63","10.10.153.2","17","212"
"10858","143.558563727","10.10.153.2","185.161.188.63","17","689"
"10859","143.586338415","185.161.188.63","10.10.153.2","17","1059"
"10860","143.587490063","185.161.188.63","10.10.153.2","17","1059"
"10861","143.587500795","185.161.188.63","10.10.153.2","17","1059"
"10862","143.588439674","185.161.188.63","10.10.153.2","17","294"
"10863","143.591919440","10.10.153.2","185.161.188.63","17","222"
"10864","143.617409410","185.161.188.63","10.10.153.2","17","193"
"10865","143.646664559","185.161.188.63","10.10.153.2","17","1059"
"10866","143.646675459","185.161.188.63","10.10.153.2","17","183"
"10867","143.667323219","10.10.153.2","185.161.188.63","17","184"
"10868","143.711409740","185.161.188.63","10.10.153.2","17","229"
"10869","143.711548899","185.161.188.63","10.10.153.2","17","1059"
"10870","143.711559901","185.161.188.63","10.10.153.2","17","1059"
"10871","143.711732716","185.161.188.63","10.10.153.2","17","1059"
"10872","143.711743472","185.161.188.63","10.10.153.2","17","194"
"10873","143.740244328","10.10.153.2","185.161.188.63","17","209"
"10874","143.782528114","185.161.188.63","10.10.153.2","17","1059"
"10875","143.782538946","185.161.188.63","10.10.153.2","17","998"
"10876","143.800850529","185.161.188.63","10.10.153.2","17","198"
"10877","143.818062630","10.10.153.2","185.161.188.63","17","213"
"10878","143.818082544","10.10.153.2","185.161.188.63","17","682"
"10879","143.858385466","185.161.188.63","10.10.153.2","17","1059"
"10880","143.858396490","185.161.188.63","10.10.153.2","17","1059"
"10881","143.858576944","185.161.188.63","10.10.153.2","17","933"
"10882","143.886597882","185.161.188.63","10.10.153.2","17","191"
"10883","143.896370389","10.10.153.2","185.161.188.63","17","158"
"10884","143.900524257","185.161.188.63","10.10.153.2","17","1059"
"10885","143.900534996","185.161.188.63","10.10.153.2","17","659"
"10886","143.922479577","17.57.145.69","10.10.153.2","6","647"
"10887","143.946255203","10.10.153.2","17.57.145.69","6","66"
"10888","143.958394095","185.161.188.63","10.10.153.2","17","179"
"10889","143.984525843","185.161.188.63","10.10.153.2","17","1076"
"10890","143.984537081","185.161.188.63","10.10.153.2","17","1059"
"10891","143.984543881","185.161.188.63","10.10.153.2","17","213"
"10892","143.986668221","10.10.153.2","185.161.188.63","17","183"
"10893","144.025618618","10.10.153.2","17.57.145.69","6","119"
"10894","144.051059542","185.161.188.63","10.10.153.2","17","176"
"10895","144.051977755","185.161.188.63","10.10.153.2","17","1059"
"10896","144.051988547","185.161.188.63","10.10.153.2","17","1059"
"10897","144.052155032","185.161.188.63","10.10.153.2","17","751"
"10898","144.058316140","10.10.153.2","185.161.188.63","17","201"
"10899","144.076919029","17.57.145.69","10.10.153.2","6","247"
"10900","144.078145497","10.10.153.2","17.57.145.69","6","66"
"10901","144.079800143","10.10.153.2","17.57.145.69","6","119"
"10902","144.083711581","10.10.153.2","185.161.188.63","17","739"
"10903","144.111796940","185.161.188.63","10.10.153.2","17","1076"
"10904","144.111807909","185.161.188.63","10.10.153.2","17","1059"
"10905","144.111814589","185.161.188.63","10.10.153.2","17","467"
"10906","144.125026906","185.161.188.63","10.10.153.2","17","188"
"10907","144.145456814","10.10.153.2","185.161.188.63","17","217"
"10908","144.168392651","17.57.145.69","10.10.153.2","6","247"
"10909","144.168645895","17.57.145.69","10.10.153.2","6","66"
"10910","144.169951165","10.10.153.2","17.57.145.69","6","66"
"10911","144.171211593","10.10.153.2","17.57.145.69","6","119"
"10912","144.187889347","185.161.188.63","10.10.153.2","17","1059"
"10913","144.187900465","185.161.188.63","10.10.153.2","17","1059"
"10914","144.188721550","185.161.188.63","10.10.153.2","17","368"
"10915","144.201371215","185.161.188.63","10.10.153.2","17","185"
"10916","144.222990636","17.57.145.69","10.10.153.2","6","66"
"10917","144.229120068","10.10.153.2","185.161.188.63","17","225"
"10918","144.243448619","185.161.188.63","10.10.153.2","17","1059"
"10919","144.243459378","185.161.188.63","10.10.153.2","17","106"
"10920","144.287366209","185.161.188.63","10.10.153.2","17","188"
"10921","144.301788825","10.10.153.2","185.161.188.63","17","208"
"10922","144.306444111","185.161.188.63","10.10.153.2","17","1059"
"10923","144.306454872","185.161.188.63","10.10.153.2","17","74"
"10924","144.352859740","10.10.153.2","185.161.188.63","17","765"
"10925","144.358366981","185.161.188.63","10.10.153.2","17","226"
"10926","144.383985052","10.10.153.2","185.161.188.63","17","209"
"10927","144.391491505","185.161.188.63","10.10.153.2","17","1076"
"10928","144.391502307","185.161.188.63","10.10.153.2","17","362"
"10929","144.443097551","185.161.188.63","10.10.153.2","17","168"
"10930","144.458503213","185.161.188.63","10.10.153.2","17","1059"
"10931","144.458513960","185.161.188.63","10.10.153.2","17","1059"
"10932","144.458520575","185.161.188.63","10.10.153.2","17","644"
"10933","144.458560777","10.10.153.2","185.161.188.63","17","190"
"10934","144.507773631","10.10.153.2","17.57.145.69","6","119"
"10935","144.519370505","185.161.188.63","10.10.153.2","17","191"
"10936","144.520497535","185.161.188.63","10.10.153.2","17","1059"
"10937","144.520508264","185.161.188.63","10.10.153.2","17","763"
"10938","144.526373820","17.57.145.69","10.10.153.2","6","247"
"10939","144.528128522","10.10.153.2","17.57.145.69","6","66"
"10940","144.547837820","10.10.153.2","185.161.188.63","17","190"
"10941","144.590001337","185.161.188.63","10.10.153.2","17","1059"
"10942","144.590014281","185.161.188.63","10.10.153.2","17","1040"
"10943","144.602363699","185.161.188.63","10.10.153.2","17","224"
"10944","144.617638310","10.10.153.2","185.161.188.63","17","174"
"10945","144.617656608","10.10.153.2","185.161.188.63","17","891"
"10946","144.651294786","17.57.145.69","10.10.153.2","6","66"
"10947","144.654505366","185.161.188.63","10.10.153.2","17","1059"
"10948","144.654516220","185.161.188.63","10.10.153.2","17","1059"
"10949","144.654668070","185.161.188.63","10.10.153.2","17","1059"
"10950","144.654678922","185.161.188.63","10.10.153.2","17","532"
"10951","144.673000385","185.161.188.63","10.10.153.2","17","170"
"10952","144.703890516","10.10.153.2","185.161.188.63","17","219"
"10953","144.718480449","185.161.188.63","10.10.153.2","17","881"
"10954","144.771365071","185.161.188.63","10.10.153.2","17","217"
"10955","144.785573164","185.161.188.63","10.10.153.2","17","1059"
"10956","144.786524629","185.161.188.63","10.10.153.2","17","1059"
"10957","144.786535581","185.161.188.63","10.10.153.2","17","202"
"10958","144.798566990","10.10.153.2","185.161.188.63","17","218"
"10959","144.853339038","185.161.188.63","10.10.153.2","17","199"
"10960","144.854506238","185.161.188.63","10.10.153.2","17","1059"
"10961","144.854517238","185.161.188.63","10.10.153.2","17","1059"
"10962","144.854524013","185.161.188.63","10.10.153.2","17","648"
"10963","144.858495305","10.10.153.2","185.161.188.63","17","177"
"10964","144.892456255","10.10.153.2","185.161.188.63","17","275"
"10965","144.909893314","10.10.153.2","185.161.188.63","17","349"
"10966","144.917470133","185.161.188.63","10.10.153.2","17","1059"
"10967","144.917481370","185.161.188.63","10.10.153.2","17","1059"
"10968","144.917647254","185.161.188.63","10.10.153.2","17","1059"
"10969","144.917657951","185.161.188.63","10.10.153.2","17","191"
"10970","144.933835635","185.161.188.63","10.10.153.2","17","197"
"10971","144.935811285","10.10.153.2","185.161.188.63","17","200"
"10972","144.978497201","185.161.188.63","10.10.153.2","17","1040"
"10973","145.015334040","185.161.188.63","10.10.153.2","17","194"
"10974","145.017903948","10.10.153.2","185.161.188.63","17","171"
"10975","145.049506023","185.161.188.63","10.10.153.2","17","1059"
"10976","145.050437937","185.161.188.63","10.10.153.2","17","679"
"10977","145.099328455","185.161.188.63","10.10.153.2","17","194"
"10978","145.102139232","10.10.153.2","185.161.188.63","17","136"
"10979","145.121976565","185.161.188.63","10.10.153.2","17","1059"
"10980","145.121987387","185.161.188.63","10.10.153.2","17","853"
"10981","145.152160582","10.10.153.2","185.161.188.63","17","773"
"10982","145.176579764","10.10.153.2","185.161.188.63","17","121"
"10983","145.183329295","185.161.188.63","10.10.153.2","17","189"
"10984","145.183484094","185.161.188.63","10.10.153.2","17","1059"
"10985","145.183495084","185.161.188.63","10.10.153.2","17","1059"
"10986","145.183501839","185.161.188.63","10.10.153.2","17","293"
"10987","145.216961122","10.10.153.2","74.125.203.188","6","99"
"10988","145.259289333","185.161.188.63","10.10.153.2","17","181"
"10989","145.259442916","185.161.188.63","10.10.153.2","17","1059"
"10990","145.259453540","185.161.188.63","10.10.153.2","17","1059"
"10991","145.259460140","185.161.188.63","10.10.153.2","17","331"
"10992","145.264339171","10.10.153.2","185.161.188.63","17","142"
"10993","145.305437398","10.10.153.2","74.125.203.188","6","99"
"10994","145.316924348","185.161.188.63","10.10.153.2","17","1076"
"10995","145.319380794","185.161.188.63","10.10.153.2","17","372"
"10996","145.333276751","74.125.203.188","10.10.153.2","6","99"
"10997","145.335545039","10.10.153.2","185.161.188.63","17","133"
"10998","145.336005046","10.10.153.2","74.125.203.188","6","66"
"10999","145.344272314","185.161.188.63","10.10.153.2","17","178"
"11000","145.383493279","185.161.188.63","10.10.153.2","17","1059"
"11001","145.385064895","185.161.188.63","10.10.153.2","17","1059"
"11002","145.385395567","185.161.188.63","10.10.153.2","17","503"
"11003","145.422655481","185.161.188.63","10.10.153.2","17","198"
"11004","145.422852537","10.10.153.2","185.161.188.63","17","132"
"11005","145.423034544","10.10.153.2","185.161.188.63","17","977"
"11006","145.454453177","185.161.188.63","10.10.153.2","17","951"
"11007","145.502314090","185.161.188.63","10.10.153.2","17","179"
"11008","145.506225393","10.10.153.2","185.161.188.63","17","123"
"11009","145.516468689","185.161.188.63","10.10.153.2","17","974"
"11010","145.565892474","74.125.203.188","10.10.153.2","6","99"
"11011","145.574954889","185.161.188.63","10.10.153.2","17","178"
"11012","145.577968765","10.10.153.2","74.125.203.188","6","78"
"11013","145.579174664","10.10.153.2","185.161.188.63","17","130"
"11014","145.590447377","185.161.188.63","10.10.153.2","17","1059"
"11015","145.590458537","185.161.188.63","10.10.153.2","17","1059"
"11016","145.590465107","185.161.188.63","10.10.153.2","17","181"
"11017","145.651208210","185.161.188.63","10.10.153.2","17","1076"
"11018","145.651444645","185.161.188.63","10.10.153.2","17","1059"
"11019","145.651455527","185.161.188.63","10.10.153.2","17","1059"
"11020","145.651462450","185.161.188.63","10.10.153.2","17","616"
"11021","145.660038395","10.10.153.2","185.161.188.63","17","138"
"11022","145.662954224","185.161.188.63","10.10.153.2","17","176"
"11023","145.694213781","10.10.153.2","185.161.188.63","17","423"
"11024","145.724449311","185.161.188.63","10.10.153.2","17","952"
"11025","145.736912075","185.161.188.63","10.10.153.2","17","196"
"11026","145.741450183","10.10.153.2","185.161.188.63","17","149"
"11027","145.785479314","185.161.188.63","10.10.153.2","17","1059"
"11028","145.786395417","185.161.188.63","10.10.153.2","17","606"
"11029","145.825317708","185.161.188.63","10.10.153.2","17","198"
"11030","145.827894747","10.10.153.2","185.161.188.63","17","140"
"11031","145.857114445","185.161.188.63","10.10.153.2","17","1059"
"11032","145.857125425","185.161.188.63","10.10.153.2","17","1059"
"11033","145.857292827","185.161.188.63","10.10.153.2","17","1059"
"11034","145.857303496","185.161.188.63","10.10.153.2","17","482"
"11035","145.894684165","10.10.153.2","185.161.188.63","17","119"
"11036","145.907300530","185.161.188.63","10.10.153.2","17","196"
"11037","145.921467925","185.161.188.63","10.10.153.2","17","1059"
"11038","145.922437458","185.161.188.63","10.10.153.2","17","1059"
"11039","145.922448600","185.161.188.63","10.10.153.2","17","587"
"11040","145.943300640","17.57.145.69","10.10.153.2","6","247"
"11041","145.946531220","10.10.153.2","17.57.145.69","6","66"
"11042","145.953906406","10.10.153.2","17.57.145.69","6","119"
"11043","145.963597044","10.10.153.2","185.161.188.63","17","417"
"11044","145.973993213","185.161.188.63","10.10.153.2","17","205"
"11045","145.976410203","10.10.153.2","185.161.188.63","17","119"
"11046","145.987553509","185.161.188.63","10.10.153.2","17","1076"
"11047","145.987564493","185.161.188.63","10.10.153.2","17","435"
"11048","146.034294061","17.57.145.69","10.10.153.2","6","247"
"11049","146.044469555","185.161.188.63","10.10.153.2","17","1059"
"11050","146.044480296","185.161.188.63","10.10.153.2","17","402"
"11051","146.049143783","10.10.153.2","17.57.145.69","6","66"
"11052","146.049165083","10.10.153.2","17.57.145.69","6","119"
"11053","146.058287659","185.161.188.63","10.10.153.2","17","176"
"11054","146.068771795","10.10.153.2","185.161.188.63","17","145"
"11055","146.125422082","185.161.188.63","10.10.153.2","17","1076"
"11056","146.125432979","185.161.188.63","10.10.153.2","17","692"
"11057","146.135122868","17.57.145.69","10.10.153.2","6","247"
"11058","146.136778827","10.10.153.2","17.57.145.69","6","66"
"11059","146.137267373","185.161.188.63","10.10.153.2","17","180"
"11060","146.138234458","10.10.153.2","17.57.145.69","6","119"
"11061","146.138849893","10.10.153.2","185.161.188.63","17","124"
"11062","146.190418395","185.161.188.63","10.10.153.2","17","1059"
"11063","146.190429342","185.161.188.63","10.10.153.2","17","1059"
"11064","146.191218541","185.161.188.63","10.10.153.2","17","1059"
"11065","146.191229227","185.161.188.63","10.10.153.2","17","564"
"11066","146.193229389","17.57.145.69","10.10.153.2","6","78"
"11067","146.214253798","10.10.153.2","17.57.145.69","6","119"
"11068","146.214273763","10.10.153.2","17.57.145.69","6","119"
"11069","146.221287191","17.57.145.69","10.10.153.2","6","259"
"11070","146.222474810","185.161.188.63","10.10.153.2","17","217"
"11071","146.225122767","10.10.153.2","17.57.145.69","6","66"
"11072","146.225382674","10.10.153.2","185.161.188.63","17","135"
"11073","146.225402724","10.10.153.2","185.161.188.63","17","1054"
"11074","146.228770249","10.10.153.2","17.57.145.69","6","119"
"11075","146.273156867","185.161.188.63","10.10.153.2","17","1059"
"11076","146.273167959","185.161.188.63","10.10.153.2","17","858"
"11077","146.281120205","17.57.145.69","10.10.153.2","6","78"
"11078","146.301412101","10.10.153.2","185.161.188.63","17","129"
"11079","146.306229896","185.161.188.63","10.10.153.2","17","203"
"11080","146.326451183","185.161.188.63","10.10.153.2","17","1059"
"11081","146.326717417","185.161.188.63","10.10.153.2","17","1059"
"11082","146.327415930","185.161.188.63","10.10.153.2","17","673"
"11083","146.358215141","17.57.145.69","10.10.153.2","6","66"
"11084","146.358226419","17.57.145.69","10.10.153.2","6","78"
"11085","146.368440715","185.161.188.63","10.10.153.2","17","1059"
"11086","146.369454870","185.161.188.63","10.10.153.2","17","1059"
"11087","146.369465942","185.161.188.63","10.10.153.2","17","193"
"11088","146.372218281","17.57.145.69","10.10.153.2","6","66"
"11089","146.379198507","185.161.188.63","10.10.153.2","17","182"
"11090","146.382333588","10.10.153.2","185.161.188.63","17","164"
"11091","146.428439708","185.161.188.63","10.10.153.2","17","1076"
"11092","146.428450322","185.161.188.63","10.10.153.2","17","272"
"11093","146.451266646","185.161.188.63","10.10.153.2","17","185"
"11094","146.469507702","10.10.153.2","185.161.188.63","17","138"
"11095","146.490438961","185.161.188.63","10.10.153.2","17","1059"
"11096","146.490449918","185.161.188.63","10.10.153.2","17","201"
"11097","146.499815682","10.10.153.2","185.161.188.63","17","648"
"11098","146.538264525","185.161.188.63","10.10.153.2","17","187"
"11099","146.540114265","10.10.153.2","185.161.188.63","17","117"
"11100","146.565424886","185.161.188.63","10.10.153.2","17","1036"
"11101","146.615263041","185.161.188.63","10.10.153.2","17","173"
"11102","146.619743766","10.10.153.2","185.161.188.63","17","134"
"11103","146.627132291","185.161.188.63","10.10.153.2","17","1076"
"11104","146.627433809","185.161.188.63","10.10.153.2","17","1059"
"11105","146.627444650","185.161.188.63","10.10.153.2","17","367"
"11106","146.696843295","185.161.188.63","10.10.153.2","17","177"
"11107","146.697019381","185.161.188.63","10.10.153.2","17","1059"
"11108","146.697423173","185.161.188.63","10.10.153.2","17","1059"
"11109","146.697433882","185.161.188.63","10.10.153.2","17","493"
"11110","146.700965503","10.10.153.2","185.161.188.63","17","137"
"11111","146.751821704","10.10.153.2","185.161.188.63","17","431"
"11112","146.769301412","185.161.188.63","10.10.153.2","17","1076"
"11113","146.769312336","185.161.188.63","10.10.153.2","17","1059"
"11114","146.769481921","185.161.188.63","10.10.153.2","17","1059"
"11115","146.769492462","185.161.188.63","10.10.153.2","17","304"
"11116","146.774250011","185.161.188.63","10.10.153.2","17","181"
"11117","146.777747665","10.10.153.2","185.161.188.63","17","120"
"11118","146.836010812","185.161.188.63","10.10.153.2","17","779"
"11119","146.851253559","185.161.188.63","10.10.153.2","17","194"
"11120","146.863868446","10.10.153.2","185.161.188.63","17","146"
"11121","146.907332527","185.161.188.63","10.10.153.2","17","886"
"11122","146.921427056","10.10.153.2","185.161.188.63","17","349"
"11123","146.945246882","185.161.188.63","10.10.153.2","17","191"
"11124","146.946589502","10.10.153.2","185.161.188.63","17","140"
"11125","146.982900571","185.161.188.63","10.10.153.2","17","1059"
"11126","146.982911465","185.161.188.63","10.10.153.2","17","1059"
"11127","146.983077637","185.161.188.63","10.10.153.2","17","1059"
"11128","146.983088494","185.161.188.63","10.10.153.2","17","256"
"11129","147.016245758","185.161.188.63","10.10.153.2","17","187"
"11130","147.018878033","10.10.153.2","185.161.188.63","17","125"
"11131","147.018897935","10.10.153.2","185.161.188.63","17","677"
"11132","147.026951025","185.161.188.63","10.10.153.2","17","53"
"11133","147.048056415","185.161.188.63","10.10.153.2","17","1076"
"11134","147.048067284","185.161.188.63","10.10.153.2","17","389"
"11135","147.095244316","185.161.188.63","10.10.153.2","17","175"
"11136","147.102268409","10.10.153.2","185.161.188.63","17","137"
"11137","147.126405905","185.161.188.63","10.10.153.2","17","1059"
"11138","147.126555811","185.161.188.63","10.10.153.2","17","1059"
"11139","147.126568582","185.161.188.63","10.10.153.2","17","708"
"11140","147.172359591","185.161.188.63","10.10.153.2","17","743"
"11141","147.184082867","185.161.188.63","10.10.153.2","17","174"
"11142","147.188901730","10.10.153.2","185.161.188.63","17","124"
"11143","147.235381183","185.161.188.63","10.10.153.2","17","1059"
"11144","147.235392727","185.161.188.63","10.10.153.2","17","1059"
"11145","147.235554729","185.161.188.63","10.10.153.2","17","1059"
"11146","147.235565616","185.161.188.63","10.10.153.2","17","1059"
"11147","147.260189567","185.161.188.63","10.10.153.2","17","192"
"11148","147.260200431","185.161.188.63","10.10.153.2","17","102"
"11149","147.265614979","10.10.153.2","185.161.188.63","17","137"
"11150","147.301300544","10.10.153.2","185.161.188.63","17","680"
"11151","147.316366646","185.161.188.63","10.10.153.2","17","1059"
"11152","147.316377861","185.161.188.63","10.10.153.2","17","1059"
"11153","147.316384811","185.161.188.63","10.10.153.2","17","323"
"11154","147.331233942","185.161.188.63","10.10.153.2","17","179"
"11155","147.339945100","10.10.153.2","185.161.188.63","17","128"
"11156","147.386978093","185.161.188.63","10.10.153.2","17","1076"
"11157","147.387220726","185.161.188.63","10.10.153.2","17","185"
"11158","147.418261787","185.161.188.63","10.10.153.2","17","182"
"11159","147.420308098","10.10.153.2","185.161.188.63","17","141"
"11160","147.478318999","185.161.188.63","10.10.153.2","17","699"
"11161","147.496244004","185.161.188.63","10.10.153.2","17","173"
"11162","147.499832081","10.10.153.2","185.161.188.63","17","142"
"11163","147.511396792","185.161.188.63","10.10.153.2","17","1059"
"11164","147.512394728","185.161.188.63","10.10.153.2","17","1059"
"11165","147.514396374","185.161.188.63","10.10.153.2","17","1059"
"11166","147.550703682","185.161.188.63","10.10.153.2","17","1059"
"11167","147.555961711","185.161.188.63","10.10.153.2","17","283"
"11168","147.557511972","10.10.153.2","185.161.188.63","17","598"
"11169","147.566321225","185.161.188.63","10.10.153.2","17","383"
"11170","147.575211470","10.10.153.2","185.161.188.63","17","136"
"11171","147.580225582","185.161.188.63","10.10.153.2","17","188"
"11172","147.634807520","185.161.188.63","10.10.153.2","17","1059"
"11173","147.634819001","185.161.188.63","10.10.153.2","17","1015"
"11174","147.650554133","185.161.188.63","10.10.153.2","17","195"
"11175","147.656557580","10.10.153.2","185.161.188.63","17","144"
"11176","147.704604109","185.161.188.63","10.10.153.2","17","1059"
"11177","147.704615472","185.161.188.63","10.10.153.2","17","1059"
"11178","147.705014032","185.161.188.63","10.10.153.2","17","1059"
"11179","147.705025031","185.161.188.63","10.10.153.2","17","1059"
"11180","147.728379928","185.161.188.63","10.10.153.2","17","740"
"11181","147.742219023","185.161.188.63","10.10.153.2","17","200"
"11182","147.743065899","10.10.153.2","185.161.188.63","17","142"
"11183","147.767262494","185.161.188.63","10.10.153.2","17","409"
"11184","147.824660994","185.161.188.63","10.10.153.2","17","210"
"11185","147.825921242","10.10.153.2","185.161.188.63","17","140"
"11186","147.826551904","10.10.153.2","185.161.188.63","17","1058"
"11187","147.839340793","185.161.188.63","10.10.153.2","17","872"
"11188","147.904157840","10.10.153.2","185.161.188.63","17","114"
"11189","147.905784371","185.161.188.63","10.10.153.2","17","192"
"11190","147.922902028","185.161.188.63","10.10.153.2","17","1059"
"11191","147.923364724","185.161.188.63","10.10.153.2","17","1059"
"11192","147.923375678","185.161.188.63","10.10.153.2","17","761"
"11193","147.948661762","10.10.153.2","185.161.188.63","17","143"
"11194","147.962194494","10.10.153.2","185.161.188.63","17","99"
"11195","147.977208108","185.161.188.63","10.10.153.2","17","173"
"11196","147.977349239","185.161.188.63","10.10.153.2","17","1059"
"11197","147.977360444","185.161.188.63","10.10.153.2","17","602"
"11198","148.029867952","10.10.153.2","185.161.188.63","17","125"
"11199","148.056394544","185.161.188.63","10.10.153.2","17","197"
"11200","148.057365508","185.161.188.63","10.10.153.2","17","1059"
"11201","148.058139696","185.161.188.63","10.10.153.2","17","1059"
"11202","148.058150608","185.161.188.63","10.10.153.2","17","1059"
"11203","148.058157686","185.161.188.63","10.10.153.2","17","158"
"11204","148.096928702","10.10.153.2","185.161.188.63","17","627"
"11205","148.108731170","10.10.153.2","185.161.188.63","17","123"
"11206","148.124967429","185.161.188.63","10.10.153.2","17","915"
"11207","148.139867662","185.161.188.63","10.10.153.2","17","201"
"11208","148.182220169","10.10.153.2","185.161.188.63","17","137"
"11209","148.188356922","185.161.188.63","10.10.153.2","17","1059"
"11210","148.189131829","185.161.188.63","10.10.153.2","17","1059"
"11211","148.189143300","185.161.188.63","10.10.153.2","17","1059"
"11212","148.189322343","185.161.188.63","10.10.153.2","17","825"
"11213","148.222197272","185.161.188.63","10.10.153.2","17","217"
"11214","148.252665233","185.161.188.63","10.10.153.2","17","958"
"11215","148.271707439","10.10.153.2","185.161.188.63","17","135"
"11216","148.305944116","185.161.188.63","10.10.153.2","17","201"
"11217","148.330148647","185.161.188.63","10.10.153.2","17","1059"
"11218","148.330159717","185.161.188.63","10.10.153.2","17","1059"
"11219","148.330166619","185.161.188.63","10.10.153.2","17","119"
"11220","148.343776542","10.10.153.2","185.161.188.63","17","153"
"11221","148.357248828","10.10.153.2","185.161.188.63","17","591"
"11222","148.375187889","185.161.188.63","10.10.153.2","17","179"
"11223","148.389357571","185.161.188.63","10.10.153.2","17","1076"
"11224","148.391325650","185.161.188.63","10.10.153.2","17","1059"
"11225","148.391339055","185.161.188.63","10.10.153.2","17","1059"
"11226","148.391346143","185.161.188.63","10.10.153.2","17","310"
"11227","148.419034310","10.10.153.2","185.161.188.63","17","124"
"11228","148.460703378","185.161.188.63","10.10.153.2","17","165"
"11229","148.460714381","185.161.188.63","10.10.153.2","17","727"
"11230","148.502603929","10.10.153.2","185.161.188.63","17","145"
"11231","148.519348703","185.161.188.63","10.10.153.2","17","1076"
"11232","148.520205534","185.161.188.63","10.10.153.2","17","141"
"11233","148.536181001","185.161.188.63","10.10.153.2","17","167"
"11234","148.586749824",,,,"60"
"11235","148.587813728","10.10.153.2","185.161.188.63","17","137"
"11236","148.590001486","185.161.188.63","10.10.153.2","17","1059"
"11237","148.590012498","185.161.188.63","10.10.153.2","17","1059"
"11238","148.590019571","185.161.188.63","10.10.153.2","17","234"
"11239","148.627655202","185.161.188.63","10.10.153.2","17","214"
"11240","148.629560395","10.10.153.2","185.161.188.63","17","701"
"11241","148.662057718","185.161.188.63","10.10.153.2","17","1059"
"11242","148.662068946","185.161.188.63","10.10.153.2","17","1059"
"11243","148.664267720","10.10.153.2","185.161.188.63","17","133"
"11244","148.664695472","185.161.188.63","10.10.153.2","17","1059"
"11245","148.664706477","185.161.188.63","10.10.153.2","17","961"
"11246","148.701983574","185.161.188.63","10.10.153.2","17","190"
"11247","148.720270595","185.161.188.63","10.10.153.2","17","600"
"11248","148.737498902","10.10.153.2","185.161.188.63","17","135"
"11249","148.785867576","185.161.188.63","10.10.153.2","17","195"
"11250","148.785878541","185.161.188.63","10.10.153.2","17","829"
"11251","148.825522763","10.10.153.2","185.161.188.63","17","138"
"11252","148.863169338","185.161.188.63","10.10.153.2","17","217"
"11253","148.878001136","185.161.188.63","10.10.153.2","17","1059"
"11254","148.878012002","185.161.188.63","10.10.153.2","17","1059"
"11255","148.878190818","185.161.188.63","10.10.153.2","17","1059"
